longitude,latitude,STOP_ID,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM
-87.75320,41.90229,2094,DIVISION,LECLAIRE,WB,NS,70,,CHICAGO,Division & Leclaire
-87.61488,41.70735,12288,103RD STREET,CALUMET,WB,NS,"34,106",,CHICAGO,103rd Street & Calumet
-87.60184,41.65328,7580,133RD PLACE,CORLISS,WB,NS,34,,CHICAGO,133rd Place & Corliss
-87.82870,41.93776,9359,BELMONT,PANAMA,WB,NS,77,,CHICAGO,Belmont & Panama
-87.79635,41.79215,4540,ARCHER,SAYRE,WB,NS,"62,62H",,CHICAGO,Archer & Sayre
-87.75237,41.91678,4027,ARMITAGE,LECLAIRE/GRAND,EB,FS,73,,CHICAGO,Armitage & Leclaire/Grand
-87.59052,41.75149,2623,79TH STREET,DORCHESTER,WB,NT,79,N79,CHICAGO,79th Street & Dorchester
-87.58626,41.76064,7189,STONY ISLAND,74TH STREET,SB,NS,28,,CHICAGO,Stony Island & 74th Street
-87.63799,41.93887,9293,LAKE SHR.DR.W.,BRIAR,SB,NS,77,,CHICAGO,Lake Shore Drive & Briar
-87.80741,41.95405,11774,HARLEM,FOREST PRESERVE AVENUE,SB,NS,90,,NORRIDGE,Harlem & Forest Preserve Avenue
-87.83189,41.95210,5595,IRVING PARK,PIONEER,EB,NS,80,,CHICAGO,Irving Park & Pioneer
-87.78544,41.96849,9693,GUNNISON,MOBILE,WB,NS,81W,,CHICAGO,Gunnison & Mobile
-87.64454,41.95027,1062,LAKE SHORE,WAVELAND,SB,FS,"135,146,151,152",,CHICAGO,Lake Shore & Waveland
-87.64863,41.83808,7521,31ST STREET,THROOP (east leg),WB,NS,31,,CHICAGO,31st Street & Throop
-87.55975,41.71010,5252,TORRENCE,102ND STREET,SB,NS,100,,CHICAGO,Torrence & 102nd Street
-87.73270,41.87089,168,FIFTH AVENUE,KILDARE,NEB,NS,7,,CHICAGO,Fifth Avenue & Kildare
-87.55959,41.69406,7099,TORRENCE,11100 SOUTH,SB,MB,71,,CHICAGO,11100 S Torrence
-87.75492,41.87492,3850,LARAMIE,VAN BUREN,SB,NS,57,,CHICAGO,Laramie & Van Buren
-87.69535,41.92188,5553,MILWAUKEE,WASHTENAW,NWB,NS,56,,CHICAGO,Milwaukee & Washtenaw
-87.55142,41.75505,7059,S. SHORE DRIVE,78TH STREET,SB,FS,"N5,6,26,71",N5,CHICAGO,S. Shore Drive & 78th Street
-87.67030,41.99620,1793,CLARK,ROSEMONT,SB,NT,22,N22,CHICAGO,Clark & Rosemont
-87.66850,41.98174,1803,CLARK,CATALPA,SB,NS,22,N22,CHICAGO,Clark & Catalpa
-87.75309,41.89503,658,CHICAGO,LECLAIRE,WB,NS,66,,CHICAGO,Chicago & Leclaire
-87.63512,41.68514,2946,115TH STREET,NORMAL,EB,NS,115,,CHICAGO,115th Street & Normal
-87.76972,41.79252,4580,55TH STREET,MAYFIELD,EB,NS,"55A,55N",,CHICAGO,55th Street & Mayfield
-87.72541,41.86990,17328,PULASKI,ARTHINGTON (north leg),SB,FS,53,,CHICAGO,Pulaski & Arthington
-87.62432,41.87328,1587,MICHIGAN,BALBO,SB,NS,"1,3,4",N4,CHICAGO,Michigan & Balbo
-87.53537,41.69198,7280,EWING,112TH STREET,SB,NS,30,,CHICAGO,Ewing & 112th Street
-87.65420,41.76515,5185,RACINE,71ST STREET,SB,NS,44,,CHICAGO,Racine & 71st Street
-87.69706,41.90668,3016,CALIFORNIA,HIRSCH,SB,NT,94,,CHICAGO,California & Hirsch
-87.70163,41.88954,4222,SACRAMENTO BLVD,FRANKLIN(s.service drive),SB,FS,94,,CHICAGO,Sacramento & Franklin
-87.58660,41.78279,1661,STONY ISLAND,62ND STREET,SB,FS,"6,15,28",,CHICAGO,Stony Island & 62nd Street
-87.78158,41.77655,3300,NARRAGANSETT,63RD PLACE,EB,TERM,55N,,CHICAGO,Narragansett & 63rd Place Terminal
-87.60287,41.78402,13013,61ST STREET,INGLESIDE,EB,NS,59,,CHICAGO,61st Street & Ingleside
-87.77870,41.93838,9247,BELMONT,MEADE,EB,NS,77,N77,CHICAGO,Belmont & Meade
-87.57052,41.72624,12013,93RD STREET,PAXTON,WB,NS,"N5,95",N5,CHICAGO,93rd Street & Paxton
-87.70903,41.90288,2076,DIVISION,SPAULDING (east leg),WB,NS,70,,CHICAGO,Division & Spaulding
-87.69330,41.86663,351,ROOSEVELT,WASHTENAW,WB,NS,12,,CHICAGO,Roosevelt & Washtenaw
-87.66883,41.86929,6636,TAYLOR,PAULINA,WB,NS,157,,CHICAGO,Taylor & Paulina
-87.76766,41.89489,665,CHICAGO,WALLER,WB,NS,66,,CHICAGO,Chicago & Waller
-87.57114,41.75899,10859,75TH STREET,PAXTON,WB,NS,"N5,75",N5,CHICAGO,75th Street & Paxton
-87.64543,41.72152,3461,95TH STREET,PEORIA,WB,NS,"N9,95,112",N9,CHICAGO,95th Street & Peoria
-87.70922,41.82257,7797,PERSHING,HOMAN,WB,NS,39,,CHICAGO,Pershing & Homan
-87.71891,41.89551,15134,CHICAGO,LAWNDALE,WB,FS,66,N66,CHICAGO,Chicago & Lawndale
-87.69585,41.86258,4244,CALIFORNIA,14TH STREET,SB,MT,94,,CHICAGO,California & 14th Street
-87.68535,41.84122,8259,WESTERN,28TH STREET,SB,NT,49,N49,CHICAGO,Western & 28th Street
-87.83902,41.98367,14143,CUMBERLAND,BLUE LINE STATION,SWB,TERM,81W,,CHICAGO,Cumberland Blue Line Station
-87.67387,41.87146,6689,POLK,WOLCOTT,EB,NS,157,,CHICAGO,Polk & Wolcott
-87.65634,41.96901,3771,LAWRENCE,KENMORE,EB,NS,81,N81,CHICAGO,Lawrence & Kenmore
-87.67622,41.94683,12532,ADDISON,WOLCOTT,EB,NS,152,,CHICAGO,Addison & Wolcott
-87.75834,41.90216,1977,DIVISION,LOCKWOOD,EB,NS,70,,CHICAGO,Division & Lockwood
-87.74599,41.98986,11434,PETERSON,KILPATRICK,EB,NS,84,,CHICAGO,Peterson & Kilpatrick
-87.67759,41.96141,11353,MONTROSE,WINCHESTER,EB,NS,78,,CHICAGO,Montrose & Winchester
-87.71848,41.89536,15133,CHICAGO,LAWNDALE,EB,FS,66,N66,CHICAGO,Chicago & Lawndale
-87.65632,41.97814,14669,BERWYN,KENMORE,EB,FS,"92,146",,CHICAGO,Berwyn & Kenmore
-87.59072,41.75137,2792,79TH STREET,DORCHESTER,EB,NS,79,N79,CHICAGO,79th Street & Dorchester
-87.68488,41.91769,4104,ARMITAGE,OAKLEY,WB,NS,73,,CHICAGO,Armitage & Oakley
-87.69026,42.02039,14340,ASBURY,DOBSON,SB,NS,206,,EVANSTON,Asbury & Dobson
-87.63567,41.75980,10891,EGGLESTON,74TH STREET,NB,NS,75,,CHICAGO,Eggleston & 74th Street
-87.75577,41.91141,3827,LARAMIE,WABANSIA,SB,NS,57,,CHICAGO,Laramie & Wabansia
-87.76903,41.94588,12604,ADDISON,MAJOR,WB,NS,152,,CHICAGO,Addison & Major
-87.68581,41.69180,12369,111TH STREET,ROCKWELL,WB,NS,112,,CHICAGO,111th Street & Rockwell
-87.66171,41.69217,2927,111TH STREET,ASHLAND,WB,NS,111,,CHICAGO,111th Street & Ashland
-87.59722,41.72586,12027,93RD STREET,GREENWOOD,WB,NS,"N5,95",N5,CHICAGO,93rd Street & Greenwood
-87.64152,41.79442,10593,GARFIELD,LOWE,WB,MB,55,N55,CHICAGO,Garfield & Lowe
-87.72040,41.91732,4122,ARMITAGE,RIDGEWAY,WB,MT,73,,CHICAGO,Armitage & Ridgeway
-87.62896,41.78736,13049,59TH STREET,LASALLE,WB,NS,59,,CHICAGO,59th Street & LaSalle
-87.65861,41.96909,3780,LAWRENCE,RED LINE STATION,WB,MB,81,N81,CHICAGO,Lawrence Red Line Station
-87.77858,41.77414,3337,65TH STREET,MOBILE,WB,NS,165,,CHICAGO,65th Street & Mobile
-87.71768,42.06458,14236,CENTRAL STREET,CENTRAL PARK,WB,NS,"201,206",,EVANSTON,Central Street & Central Park
-87.60557,41.76231,2576,COTTAGE GROVE,73RD STREET,SB,NS,4,,CHICAGO,Cottage Grove & 73rd Street
-87.77659,41.94586,9569,AUSTIN,ADDISON,SB,NS,91,,CHICAGO,Austin & Addison
-87.67673,41.88108,17267,DAMEN,MADISON,SB,FS,50,,CHICAGO,Damen & Madison
-87.61749,41.83494,17300,KING DRIVE,33RD STREET,SB,NS,3,,CHICAGO,King Drive & 33rd Street
-87.83659,41.96831,8571,CUMBERLAND,AINSLIE,NB,NT,81W,,NORRIDGE,Cumberland & Ainslie
-87.74441,41.86216,10279,CICERO,14TH STREET,NB,NS,54,,CICERO,Cicero & 14th Street
-87.61517,41.76402,2128,KING DRIVE,72ND STREET,NB,FS,3,,CHICAGO,King Drive & 72nd Street
-87.75505,41.87854,3846,LARAMIE,ADAMS,SB,NS,57,,CHICAGO,Laramie & Adams
-87.84664,41.96824,8583,EAST RIVER RD,AINSLIE,SB,NT,81W,,CHICAGO,East River Rd & Ainslie
-87.62797,41.88337,1425,STATE,WASHINGTON,SB,NS,"2,6,10,29,36,62,146,148",,CHICAGO,State & Washington
-87.76241,41.79267,4582,55TH STREET,CENTRAL,EB,NS,"55A,55N",,CHICAGO,55th Street & Central
-87.74659,41.92434,15207,FULLERTON,CICERO,WB,FS,74,,CHICAGO,Fullerton & Cicero
-87.69804,41.95408,5695,IRVING PARK,CALIFORNIA,WB,NS,80,,CHICAGO,Irving Park & California
-87.60655,41.81304,2513,COTTAGE GROVE,45TH STREET,NB,NS,4,N4,CHICAGO,Cottage Grove & 45th Street
-87.76668,41.95309,14550,IRVING PARK,CENTRAL,EB,FS,80,,CHICAGO,Irving Park & Central
-87.69757,41.93932,7865,BELMONT,CALIFORNIA,EB,FS,"52,94",N77,CHICAGO,Belmont & California
-87.74349,41.90233,1983,DIVISION,4659 WEST,EB,MB,70,,CHICAGO,4659 W Division
-87.58636,41.75220,7392,SOUTH CHICAGO,79TH STREET/STONY ISLAND,NWB,FS,30,,CHICAGO,South Chicago & 79th Street/Stony Island
-87.78073,41.97390,9874,HIGGINS,MEADE,SEB,NS,88,,CHICAGO,Higgins & Meade
-87.65405,41.90362,2051,DIVISION,CHERRY,WB,NS,70,,CHICAGO,Division & Cherry
-87.64867,41.92007,5772,HALSTED,DICKENS,SB,NS,8,,CHICAGO,Halsted & Dickens
-87.64561,41.80707,5829,HALSTED,48TH STREET,SB,NT,8,,CHICAGO,Halsted & 48th Street
-87.64853,41.91601,5774,HALSTED,1900 NORTH,SB,MB,8,,CHICAGO,1900 N Halsted
-87.69353,41.78104,4288,CALIFORNIA,62ND STREET,SB,NS,94,,CHICAGO,California & 62nd Street
-87.69958,42.02304,3620,DODGE,MULFORD,SB,NS,"93,97",,EVANSTON,Dodge & Mulford
-87.57536,41.71871,5238,JEFFERY,97TH STREET,SB,FS,15,,CHICAGO,Jeffery & 97th Street
-87.77561,41.97934,9886,NORTHWEST HWY,MARMORA,NWB,NS,68,,CHICAGO,Northwest Hwy & Marmora
-87.60506,41.76537,7226,SOUTH CHICAGO,71ST STREET/COTTAGE GROVE,SEB,FS,30,,CHICAGO,South Chicago & 71st Street/Cottage Grove
-87.73844,41.91099,818,GRAND,KILBOURN,NWB,NS,65,,CHICAGO,Grand & Kilbourn
-87.64495,41.78186,15873,HALSTED,63RD PARKWAY,SB,FS,8,,CHICAGO,Halsted & 63rd Parkway
-87.68517,42.02358,14338,RIDGE,MULFORD (north leg),SB,NS,"201,206",,EVANSTON,Ridge & Mulford
-87.69000,42.02337,14345,ASBURY,MULFORD (north leg),NB,NS,206,,EVANSTON,Asbury & Mulford
-87.75544,41.89291,3871,LARAMIE,HURON,NB,NS,57,,CHICAGO,Laramie & Huron
-87.68832,42.04403,14270,RIDGE,LAKE,NB,NS,201,,EVANSTON,Ridge & Lake
-87.71360,41.98111,11290,KIMBALL,CATALPA,NB,NS,82,,CHICAGO,Kimball & Catalpa
-87.64411,41.75772,5869,HALSTED,75TH STREET (south leg),NB,NT,8,,CHICAGO,Halsted & 75th Street
-87.61572,41.69264,2891,111TH STREET,300 EAST,EB,MB,111,,CHICAGO,300 E 111th Street
-87.67244,41.83347,4436,ARCHER,33RD PLACE,NEB,NS,62,N62,CHICAGO,Archer & 33rd Place
-87.79863,41.95280,5739,IRVING PARK,NEW ENGLAND,WB,NT,80,,CHICAGO,Irving Park & New England
-87.57337,41.75171,2615,79TH STREET,CLYDE,WB,NS,79,N79,CHICAGO,79th Street & Clyde
-87.78383,41.85083,6960,CERMAK,RIDGELAND,WB,FS,"21,322",,BERWYN,Cermak & Ridgeland
-87.68474,42.04712,12686,DAVIS,MAPLE,WB,NS,"93,201",,EVANSTON,Davis & Maple
-87.73111,41.85160,6887,CERMAK,KILDARE (west leg),WB,NS,21,,CHICAGO,Cermak & Kildare
-87.67103,42.01808,14805,ROGERS,ASHLAND,SWB,NS,147,,CHICAGO,Rogers & Ashland
-87.69899,42.04409,13112,DODGE,LAKE,NB,NS,"93,206",,EVANSTON,Dodge & Lake
-87.63871,41.91295,6601,SEDGWICK,EUGENIE,SB,NS,37,,CHICAGO,Sedgwick & Eugenie
-87.62401,41.72251,14010,95TH STREET,RED LINE STATION,SB,TERM,112,,CHICAGO,95th Red Line Station
-87.61595,41.79099,2225,KING DRIVE,57TH STREET,SB,FS,3,,CHICAGO,King Drive & 57th Street
-87.58567,41.76048,7122,STONY ISLAND,74TH STREET,NB,NS,28,,CHICAGO,Stony Island & 74th Street
-87.67902,41.87070,6642,OGDEN,2102 WEST,SWB,MB,157,,CHICAGO,2102 W Ogden
-87.76228,41.99534,11513,CALDWELL,SPOKANE,NWB,NS,84,,CHICAGO,Caldwell & Spokane
-87.54299,41.64629,14025,BRAINARD,BUFFALO (METRA ENTRANCE),NWB,NS,30,,CHICAGO,Hegewisch Metra Station
-87.74014,41.94895,5447,MILWAUKEE,KENNETH/KILBOURN-east leg,SEB,MT,56,,CHICAGO,Milwaukee & Kenneth
-87.63734,41.89901,6610,ORLEANS,LOCUST,SB,NS,37,,CHICAGO,Orleans & Locust
-87.68767,41.84485,6390,26TH STREET,2500 WEST,WB,MB,60,N60,CHICAGO,2500 W 26th Street
-87.65988,41.68490,2862,115TH STREET,LAFLIN (west leg),WB,NS,115,,CHICAGO,115th Street & Laflin
-87.68411,41.70647,12195,103RD STREET,CAMPBELL,WB,MT,103,,CHICAGO,103rd Street & Campbell
-87.80319,41.88675,15784,SOUTH BLVD,GREEN LINE STATION,WB,MB,90,,OAK PARK,Harlem/Lake Green Line Station
-87.76593,41.92044,11548,CENTRAL,PALMER,SB,NS,85,,CHICAGO,Central & Palmer
-87.64117,41.87874,4992,CLINTON,QUINCY,SB,NS,"125,130,192",N60,CHICAGO,Clinton & Quincy
-87.63990,41.85021,4452,ARCHER,23RD PLACE,NEB,FS,"44,62",,CHICAGO,Archer & 23rd Place
-87.64544,41.80346,5831,HALSTED,50TH STREET,SB,NS,8,,CHICAGO,Halsted & 50th Street
-87.77635,41.94034,9572,AUSTIN,SCHOOL,SB,NS,91,,CHICAGO,Austin & School
-87.58571,41.73522,7204,STONY ISLAND,88TH STREET,SB,NS,28,,CHICAGO,Stony Island & 88th Street
-87.72652,41.91290,9015,PULASKI,1741 NORTH,SB,MB,53,N53,CHICAGO,1741 N Pulaski
-87.65827,41.70093,12354,VINCENNES,10602 SOUTH,SB,MB,112,,CHICAGO,10602 S Vincennes
-87.76452,41.96044,11317,MONTROSE,LINDER,EB,FS,78,,CHICAGO,Montrose & Linder
-87.67486,41.90879,17011,MILWAUKEE,HONORE (east leg),NWB,FS,56,,CHICAGO,Milwaukee & Honore
-87.77460,41.79242,4554,55TH STREET,MEADE,EB,NS,55N,,CHICAGO,55th Street & Meade
-87.74064,41.93154,10992,DIVERSEY,KOLMAR (west leg),EB,MT,76,,CHICAGO,Diversey & Kolmar
-87.62163,41.75820,10933,75TH STREET,MICHIGAN,EB,NS,75,,CHICAGO,75th Street & Michigan
-87.72518,41.95358,5639,IRVING PARK,SPRINGFIELD,EB,NS,80,,CHICAGO,Irving Park & Springfield
-87.65191,41.95445,5671,IRVING PARK,FREMONT,EB,FS,80,,CHICAGO,Irving Park & Fremont
-87.62084,41.88702,3955,COLUMBUS (upper),SOUTH WATER,SB,NS,6,,CHICAGO,Columbus (Upper) & South Water
-87.71054,41.92476,1249,FULLERTON,SPAULDING (west leg),WB,NS,74,,CHICAGO,Fullerton & Spaulding
-87.53624,41.72276,7365,EWING,95TH STREET (AVENUE L),NB,NS,"26,30",,CHICAGO,Ewing & 95th Street
-87.64771,41.90357,17184,DIVISION,HALSTED,EB,FS,70,,CHICAGO,Division & Halsted
-87.67777,41.91065,15847,MILWAUKEE,NORTH AVENUE/DAMEN,NWB,FS,56,,CHICAGO,Milwaukee & North Ave/Damen
-87.71118,41.99026,11446,PETERSON,JERSEY,EB,NS,84,,CHICAGO,Peterson & Jersey
-87.54966,41.65909,7317,130TH STREET,CARONDOLET,EB,NS,30,,CHICAGO,130th Street & Carondolet
-87.60043,41.81682,16065,43RD STREET,BERKELEY,EB,FS,43,,CHICAGO,43rd Street & Berkeley
-87.68178,41.89069,723,GRAND,LEAVITT,EB,NS,65,,CHICAGO,Grand & Leavitt
-87.58607,41.75213,7194,STONY ISLAND,SOUTH CHICAGO/79TH STREET,SB,NS,28,,CHICAGO,Stony Island & South Chicago/79th Street
-87.80916,41.95280,5744,IRVING PARK,FOREST PRESERVE AVENUE,WB,NS,80,,NORRIDGE,Irving Park & Forest Preserve Avenue
-87.61311,41.78034,3221,63RD STREET,EBERHART,WB,NS,63,N63,CHICAGO,63rd Street & Eberhart
-87.65328,41.83070,7647,35TH STREET,ABERDEEN,WB,NS,35,,CHICAGO,35th Street & Aberdeen
-87.71101,42.01894,11859,HOWARD,McCORMICK,NB,TERM,11,,SKOKIE,Howard & McCormick Terminal
-87.70613,41.70621,12205,103RD STREET,HOMAN,WB,NS,103,,EVERGREEN PARK,103rd Street & Homan
-87.61119,41.70741,12285,103RD STREET,EBERHART,WB,NS,"34,106",,CHICAGO,103rd Street & Eberhart
-87.68263,41.75068,2669,79TH & WESTERN,TERMINAL (Mid bay),WB,TERM,79,,CHICAGO,79th Street & Western Terminal
-87.61824,41.76571,10847,71ST STREET,PRAIRIE,WB,NS,71,,CHICAGO,71st Street & Prairie
-87.73287,41.93177,11079,DIVERSEY,TRIPP,WB,NS,76,,CHICAGO,Diversey & Tripp
-87.66065,41.83062,7650,35TH STREET,1349 WEST,WB,MB,35,,CHICAGO,1349 W 35th Street
-87.68706,41.99062,11485,PETERSON,OAKLEY,WB,NS,84,,CHICAGO,Peterson & Oakley
-87.67544,41.83410,8757,DAMEN,33RD STREET,SB,NS,50,,CHICAGO,Damen & 33rd Street
-87.73217,41.94411,5452,MILWAUKEE,KEELER,SEB,NS,56,,CHICAGO,Milwaukee & Keeler
-87.76802,41.97579,9796,MILWAUKEE,FOSTER(n. leg)/GETTYSBURG,SEB,NS,"85,85A",,CHICAGO,Milwaukee & Foster
-87.78563,41.92745,11702,NARRAGANSETT,WRIGHTWOOD,SB,NT,86,,CHICAGO,Narragansett & Wrightwood
-87.64916,41.93461,5765,HALSTED,GEORGE,SB,NS,8,,CHICAGO,Halsted & George
-87.56867,41.73950,7384,SOUTH CHICAGO,CRANDON,NWB,NS,30,,CHICAGO,South Chicago & Crandon
-87.78688,42.01003,11659,CALDWELL,ESTES,NWB,NS,85A,,CHICAGO,Caldwell & Estes
-87.69013,42.02493,14347,ASBURY,KIRK,SB,NS,206,,EVANSTON,Asbury & Kirk
-87.62563,41.78914,2424,STATE,58TH STREET,SB,MT,29,,CHICAGO,State & 58th Street
-87.72244,41.77490,12922,PULASKI,65TH STREET,NB,NS,53A,,CHICAGO,Pulaski & 65th Street
-87.64173,41.75983,10894,74TH STREET,UNION,WB,NS,75,,CHICAGO,74th Street & Union
-87.72419,41.92457,1256,FULLERTON,SPRINGFIELD,WB,NS,74,,CHICAGO,Fullerton & Springfield
-87.64278,41.89133,772,GRAND,530 WEST RR CROSSING,WB,NS,65,,CHICAGO,530 W Grand
-87.59296,41.75147,2625,79TH STREET,KIMBARK,WB,NS,79,N79,CHICAGO,79th Street & Kimbark
-87.68869,41.83025,7417,35TH STREET,MAPLEWOOD,WB,MT,35,,CHICAGO,35th Street & Maplewood
-87.67435,41.89094,787,GRAND,WOLCOTT,WB,NS,65,,CHICAGO,Grand & Wolcott
-87.63664,41.75080,2648,79TH STREET,NORMAL,WB,NS,"8A,79",N79,CHICAGO,79th Street & Normal
-87.81448,41.95267,5746,IRVING PARK,OLCOTT,WB,NS,80,,NORRIDGE,Irving Park & Olcott
-87.71365,41.87730,127,JACKSON,ST. LOUIS,WB,FS,126,,CHICAGO,Jackson & St. Louis
-87.60711,41.73668,9480,87TH STREET,LANGLEY,WB,NT,87,,CHICAGO,87th Street & Langley
-87.63832,41.81906,8016,ROOT,NORMAL,WB,NS,43,,CHICAGO,Root & Normal
-87.75666,41.77456,3328,65TH STREET,LONG,WB,NS,165,,CHICAGO,65th Street & Long
-87.80730,41.96749,9740,HARLEM,LAWRENCE,SB,NS,"81W,90",,HARWOOD HEIGHTS,Harlem & Lawrence
-87.58314,41.74988,7390,SOUTH CHICAGO,EAST END (north leg),NWB,NS,30,,CHICAGO,South Chicago & East End
-87.60602,41.70919,2970,COTTAGE GROVE,10200 SOUTH,NB,MB,"4,115",,CHICAGO,10200 S Cottage Grove
-87.77164,41.78393,4574,AUSTIN,5932 SOUTH,NB,NS,55A,,CHICAGO,5920 S Austin
-87.66202,41.69387,15738,VINCENNES,110TH STREET,NB,NS,112,,CHICAGO,Vincennes & 110th Street
-87.65750,41.80135,9174,51ST STREET,THROOP,EB,NS,51,,CHICAGO,51st Street & Throop
-87.75441,42.02629,3595,OAKTON,LINCOLN,EB,FS,97,,SKOKIE,Oakton & Lincoln
-87.59801,41.78408,13016,61ST STREET,UNIVERSITY,EB,NS,59,,CHICAGO,61st Street & University
-87.60118,41.72571,11927,93RD STREET,DREXEL,EB,NS,"N5,95",N5,CHICAGO,93rd Street & Drexel
-87.55048,41.70272,12234,106TH STREET,3033 EAST,EB,MB,"26,100",,CHICAGO,3033 E 106th Street
-87.55942,41.69911,6986,TORRENCE,108TH STREET,NB,MT,71,,CHICAGO,Torrence & 108th Street
-87.80531,41.90141,15706,HARLEM,DIVISION,NB,NS,"90,307,318",,OAK PARK,Harlem & Division
-87.71245,41.94221,7948,KIMBALL,AVONDALE/HENDERSON,NB,NS,82,,CHICAGO,Kimball & Avondale/Henderson
-87.80107,41.77747,7701,HARLEM,63RD STREET,SB,NS,62H,,SUMMIT,Harlem & 63rd Street
-87.58498,41.72404,7101,STONY ISLAND,94TH STREET,NB,NT,"N5,28,95",N5,CHICAGO,Stony Island & 94th Street
-87.78305,42.00556,11656,CALDWELL,MOSELLE,NWB,NS,85A,,CHICAGO,Caldwell & Moselle
-87.74054,41.79890,4403,ARCHER,KILPATRICK,NEB,NS,62,N62,CHICAGO,Archer & Kilpatrick
-87.70640,41.88759,3030,KEDZIE,CARROLL,SB,NS,52,,CHICAGO,Kedzie & Carroll
-87.70129,41.70261,10048,KEDZIE,105TH STREET,SB,NS,52A,,CHICAGO,Kedzie & 105th Street
-87.78613,41.77385,3357,65TH STREET,NASHVILLE,EB,NS,165,,BEDFORD PARK,65th Street & Nashville
-87.72644,41.90259,1990,DIVISION,PULASKI,EB,NS,70,,CHICAGO,Division & Pulaski
-87.56612,41.73735,7246,SOUTH CHICAGO,87TH STREET/YATES,SEB,NS,30,,CHICAGO,South Chicago & 87th Street/Yates
-87.66292,41.99823,1758,DEVON,LAKEWOOD,WB,NS,"36,151,155",,CHICAGO,Devon & Lakewood
-87.62442,41.74898,2283,STATE,80TH STREET,NB,NS,29,,CHICAGO,State & 80th Street
-87.68185,41.80850,8089,47TH STREET,OAKLEY,WB,NT,"47,48",,CHICAGO,47th Street & Oakley
-87.56123,41.71362,5270,100TH STREET,HOXIE,WB,FS,100,,CHICAGO,100th Street & Hoxie
-87.70687,41.99023,1502,LINCOLN,PETERSON,NWB,NS,11,,CHICAGO,Lincoln & Peterson
-87.77131,41.87706,2,JACKSON,MAYFIELD (EXTENDED),EB,MB,126,,CHICAGO,5900 W Jackson
-87.79353,41.77389,3345,65TH STREET,NEW ENGLAND,WB,FS,165,,CHICAGO,65th Street & New England
-87.66090,41.85794,6813,18TH STREET,BLUE ISLAND/LOOMIS,WB,NS,18,,CHICAGO,18th Street & Blue Island
-87.65936,41.93260,11047,DIVERSEY,RACINE/LINCOLN,WB,FS,76,,CHICAGO,Diversey & Racine/Lincoln
-87.60437,41.80222,1637,51ST STREET,DREXEL SQUARE,EB,NS,15,,CHICAGO,51st Street & Drexel Square
-87.72258,41.85883,6742,16TH STREET,SPRINGFIELD,EB,NS,18,,CHICAGO,16th Street & Springfield
-87.70387,41.70602,12128,103RD STREET,SPAULDING,EB,NS,103,,CHICAGO,103rd Street & Spaulding
-87.55755,41.70268,12232,106TH STREET,C.R.I. & P. RR CROSSING,EB,FS,"26,100",,CHICAGO,2801 E 106th Street
-87.71296,41.86237,4711,DOUGLAS BLVD,ST. LOUIS,EB,NS,82,,CHICAGO,Douglas Blvd & St. Louis
-87.67120,41.85765,6761,18TH STREET,WOOD,EB,NS,18,,CHICAGO,18th Street & Wood
-87.79392,41.95272,5611,IRVING PARK,NORMANDY,EB,NS,80,,CHICAGO,Irving Park & Normandy
-87.60100,41.77313,10187,67TH STREET,ELLIS,EB,NT,"N5,67",N5,CHICAGO,67th Street & Ellis
-87.62188,41.76550,10782,71ST STREET,MICHIGAN,EB,NS,71,,CHICAGO,71st Street & Michigan
-87.70635,41.70602,12127,103RD STREET,HOMAN,EB,NS,103,,CHICAGO,103rd Street & Homan
-87.74396,41.85115,14879,CERMAK,CICERO,EB,FS,21,,CICERO,Cermak & Cicero
-87.69415,41.97578,4779,FOSTER,ROCKWELL,EB,NS,92,,CHICAGO,Foster & Rockwell
-87.56417,41.76627,7052,S. SHORE DRIVE,COLES,EB,FS,"6,26",,CHICAGO,S. Shore Drive & Coles
-87.60354,41.80223,1638,E HYDE PARK,DREXEL,EB,FS,"2,15",,CHICAGO,E Hyde Park & Drexel
-87.61221,41.73646,9416,87TH STREET,EBERHART,EB,NS,87,,CHICAGO,87th Street & Eberhart
-87.73103,41.89518,528,CHICAGO,KEELER,EB,NT,66,,CHICAGO,Chicago & Keeler
-87.66964,41.98812,1950,CLARK,ARDMORE,NB,FS,22,N22,CHICAGO,Clark & Ardmore
-87.74778,42.01179,10433,CICERO,TOUHY,NB,FS,54A,,LINCOLNWOOD,Cicero & Touhy
-87.70334,41.77832,3099,KEDZIE,63RD PLACE,EB,TERM,52,,CHICAGO,Kedzie & 63rd Place Terminal
-87.69418,41.90299,2070,DIVISION,WASHTENAW,WB,NS,70,,CHICAGO,Division & Washtenaw
-87.69506,42.00851,12045,LUNT,ROCKWELL,EB,NS,96,,CHICAGO,Lunt & Rockwell
-87.72315,41.79838,12932,PULASKI,5200 SOUTH driveway,NB,NT,53A,,CHICAGO,5200 S Pulaski
-87.80693,41.97088,11821,HARLEM,ARGYLE (south leg),NB,NT,90,,CHICAGO,Harlem & Argyle
-87.67155,41.78672,13069,59TH STREET,WOLCOTT,WB,NS,59,,CHICAGO,59th Street & Wolcott
-87.77521,41.91098,9643,AUSTIN,WABANSIA,NB,NS,91,,CHICAGO,Austin & Wabansia
-87.77191,41.78710,4559,AUSTIN,58TH STREET,SB,NS,55A,,CHICAGO,Austin & 58th Street
-87.71794,41.86617,277,ROOSEVELT,LAWNDALE,EB,NS,12,,CHICAGO,Roosevelt & Lawndale
